time,Voltage,First,Diode,data
1748599434.9326,-3.0000417716801167,12805.451023341926,12816.461475840266,"[[1015, -1, -1], [1016, 1, 14067], [1016, 1, 14276], [1016, 1, 15490], [1016, 1, 15675], [1016, 1, 15797], [1016, 1, 15981], [1016, 1, 16232], [1016, -1, -1], [1017, -1, -1], [1018, -1, -1], [1019, 1, 13372], [1019, 1, 13571], [1019, -1, -1]]"
1748599434.9886,-2.0000417241826653,12805.451023341926,12816.461475840266,"[[1020, 1, 15733], [1020, 1, 15775], [1020, 1, 15972], [1020, 1, 16147], [1020, -1, -1], [1021, 1, 14933], [1021, 1, 15117], [1021, 1, 15237], [1021, -1, -1], [1022, -1, -1], [1023, 1, 15053], [1023, -1, -1], [1024, -1, -1], [1025, 1, 15521], [1025, 1, 15551], [1025, 1, 15730], [1025, -1, -1]]"
1748599435.045,-1.0000417241814432,12805.451012085008,12816.461477723824,"[[1026, 1, 15157], [1026, 1, 15195], [1026, 1, 15386], [1026, 1, 15742], [1026, 1, 15777], [1026, 1, 15973], [1026, -1, -1], [1027, 1, 15354], [1027, 1, 15556], [1027, -1, -1], [1028, 1, 18032], [1028, 1, 18215], [1028, -1, -1], [1029, -1, -1], [1030, -1, -1]]"
1748599435.1016,-4.1745603084585026e-05,12805.451012085008,12816.461477723824,"[[1032, -1, -1], [1033, 1, 17590], [1033, 1, 17623], [1033, 1, 17818], [1033, -1, -1], [1034, -1, -1], [1035, -1, -1], [1036, -1, -1]]"
1748599435.1586,0.9999581854790449,12805.451012085008,12816.461477282546,"[[1037, -1, -1], [1038, 1, 14643], [1038, 1, 14685], [1038, 1, 14875], [1038, -1, -1], [1039, 1, 18974], [1039, 1, 19012], [1039, 1, 19204], [1039, 1, 19338], [1039, -1, -1], [1040, 1, 14738], [1040, 1, 14941], [1040, 1, 16326], [1040, 1, 16511], [1040, -1, -1], [1041, -1, -1], [1042, -1, -1]]"
1748599435.2146,1.9999581165611744,12805.451015066243,12816.461477282546,"[[1043, -1, -1], [1044, -1, -1], [1045, -1, -1], [1046, 1, 17551], [1046, 1, 17588], [1046, 1, 17781], [1046, -1, -1], [1047, -1, -1], [1048, -1, -1]]"
1748599435.2716,2.9999582804739475,12805.451015066243,12816.461477559504,"[[1049, -1, -1], [1050, -1, -1], [1051, -1, -1], [1052, -1, -1], [1053, -1, -1]]"
1748599435.3276,3.9999584443867207,12805.451008818862,12816.461477559504,"[[1054, -1, -1], [1055, -1, -1], [1056, -1, -1], [1057, -1, -1], [1058, -1, -1], [1059, -1, -1]]"
1748599435.384,4.999958608299494,12805.451008818862,12816.461477559504,"[[1060, -1, -1], [1061, -1, -1], [1062, 1, 18612], [1062, 1, 18811], [1062, -1, -1], [1063, -1, -1], [1064, -1, -1]]"
1748599435.4406,5.999958772212267,12805.451030060707,12816.461472739915,"[[1066, -1, -1], [1067, -1, -1], [1068, 1, 16390], [1068, 1, 16433], [1068, 1, 16591], [1068, 1, 16650], [1068, 1, 16896], [1068, 1, 17225], [1068, -1, -1], [1069, -1, -1], [1070, -1, -1]]"
1748599435.4966,6.999958470463753,12805.451030060707,12816.461472739915,"[[1071, -1, -1], [1072, -1, -1], [1073, -1, -1], [1074, -1, -1], [1075, -1, -1], [1076, -1, -1]]"
1748599435.5536,7.999958634376525,12805.451031444003,12816.461482270814,"[[1077, -1, -1], [1078, -1, -1], [1079, 1, 16523], [1079, 1, 16726], [1079, -1, -1], [1080, 1, 16609], [1080, 1, 16812], [1080, -1, -1], [1081, -1, -1]]"
1748599435.6096,8.999958798289299,12805.451031444003,12816.461482270814,"[[1082, -1, -1], [1083, -1, -1], [1084, -1, -1], [1085, -1, -1], [1086, 1, 14611], [1086, 1, 14811], [1086, -1, -1], [1087, 1, 17423], [1087, 1, 17458], [1087, 1, 17653], [1087, -1, -1]]"
1748599435.6656,9.999958962202072,12805.451031444003,12816.461481890385,"[[1088, -1, -1], [1089, -1, -1], [1090, -1, -1], [1091, -1, -1], [1092, -1, -1], [1093, -1, -1]]"
1748599435.7227,10.999959126114845,12805.451040492666,12816.461481890385,"[[1094, -1, -1], [1095, -1, -1], [1096, -1, -1], [1097, -1, -1], [1098, -1, -1]]"
1748599435.7786,11.999959290027618,12805.451040492666,12816.461476790222,"[[1099, -1, -1], [1100, -1, -1], [1101, -1, -1], [1102, -1, -1], [1103, -1, -1], [1104, -1, -1]]"
1748599435.835,12.999959453940392,12805.45104505027,12816.461476790222,"[[1105, -1, -1], [1106, -1, -1], [1107, -1, -1], [1108, -1, -1], [1109, 1, 15504], [1109, 1, 15537], [1109, 1, 15602], [1109, 1, 15732], [1109, -1, -1]]"
1748599435.8916,13.999959617853165,12805.45104505027,12816.461476790222,"[[1111, -1, -1], [1112, -1, -1], [1113, -1, -1], [1114, -1, -1], [1115, -1, -1]]"
1748599435.9476,14.999959781765938,12805.451037427996,12816.461476823697,"[[1116, -1, -1], [1117, -1, -1], [1118, -1, -1], [1119, -1, -1], [1120, -1, -1], [1121, -1, -1]]"
1748599436.004,15.999959945678711,12805.451037427996,12816.461476823697,"[[1122, -1, -1], [1123, -1, -1], [1124, -1, -1], [1125, -1, -1], [1126, -1, -1]]"
1748599436.0606,16.999960109591484,12805.451037427996,12816.461477437584,"[[1128, -1, -1], [1129, -1, -1], [1130, -1, -1], [1131, -1, -1], [1132, -1, -1]]"
